REGIONID,PRODUCT,YEARWEEK,QTY
A01,PRODUCT57,201450,7122
A01,PRODUCT12,201450,218449
A01,PRODUCT1,201450,11745
A01,PRODUCT33,201450,8430
A01,PRODUCT14,201450,10559
A01,PRODUCT62,201450,5713
A02,PRODUCT2,201450,5631
A02,PRODUCT6,201450,1
A02,PRODUCT58,201450,1395
A02,PRODUCT63,201450,3630
A02,PRODUCT4,201450,2492
A02,PRODUCT16,201450,-2
A02,PRODUCT59,201450,53009
A02,PRODUCT34,201450,20664
A02,PRODUCT47,201450,523
A02,PRODUCT60,201450,5
A02,PRODUCT56,201450,153
A02,PRODUCT57,201450,58
A02,PRODUCT12,201450,6192
A02,PRODUCT1,201450,114
A02,PRODUCT33,201450,1098
A02,PRODUCT14,201450,1211
A02,PRODUCT62,201450,496
A01,PRODUCT2,201448,1218
A01,PRODUCT6,201448,1
A01,PRODUCT58,201448,19816
A01,PRODUCT63,201448,278870
A01,PRODUCT15,201448,8662
A01,PRODUCT4,201448,196162
A01,PRODUCT16,201448,3849
A01,PRODUCT59,201448,1153657
A01,PRODUCT34,201448,249182
A01,PRODUCT7,201448,853
A01,PRODUCT75,201448,64477
A01,PRODUCT8,201448,145
A01,PRODUCT19,201448,1936
A01,PRODUCT20,201448,7
A01,PRODUCT47,201448,39955
A01,PRODUCT60,201448,0
A01,PRODUCT56,201448,6208
A01,PRODUCT57,201448,7914
A01,PRODUCT12,201448,1331075
A01,PRODUCT1,201448,17837
A01,PRODUCT33,201448,31998
A01,PRODUCT14,201448,40851
A01,PRODUCT62,201448,18994
A02,PRODUCT2,201448,8114
A01,PRODUCT2,201445,365
A01,PRODUCT6,201445,701
A01,PRODUCT58,201445,14252
A01,PRODUCT63,201445,37875
A01,PRODUCT15,201445,5548
A01,PRODUCT4,201445,15394
A01,PRODUCT16,201445,1062
A01,PRODUCT59,201445,587492
A01,PRODUCT34,201445,72765
A01,PRODUCT7,201445,1358
A01,PRODUCT75,201445,26433
A01,PRODUCT8,201445,133
A01,PRODUCT19,201445,2425
A01,PRODUCT20,201445,44
A01,PRODUCT47,201445,13894
A01,PRODUCT60,201445,0
A01,PRODUCT56,201445,4341
A01,PRODUCT57,201445,7675
A01,PRODUCT12,201445,137746
A01,PRODUCT1,201445,8443
A01,PRODUCT33,201445,14563
A01,PRODUCT14,201445,18460
A01,PRODUCT62,201445,9920
A02,PRODUCT2,201445,5279
A02,PRODUCT6,201445,0
A02,PRODUCT58,201445,677
A01,PRODUCT2,201451,880
A01,PRODUCT6,201451,2
A01,PRODUCT58,201451,19915
A01,PRODUCT63,201451,123179
A01,PRODUCT15,201451,11435
A01,PRODUCT4,201451,44725
A01,PRODUCT16,201451,2246
A01,PRODUCT59,201451,645423
A01,PRODUCT34,201451,178808
A01,PRODUCT7,201451,1187
A01,PRODUCT75,201451,42350
A01,PRODUCT8,201451,180
A01,PRODUCT19,201451,3251
A01,PRODUCT20,201451,72
A01,PRODUCT47,201451,7971
A01,PRODUCT60,201451,0
A01,PRODUCT56,201451,3994
A01,PRODUCT57,201451,7203
A01,PRODUCT12,201451,336189
A01,PRODUCT1,201451,13365
A01,PRODUCT33,201451,8683
A01,PRODUCT14,201451,10533
A01,PRODUCT62,201451,6174
A02,PRODUCT2,201451,7746
A02,PRODUCT6,201451,0
A02,PRODUCT58,201451,1751
A02,PRODUCT63,201451,3824
A02,PRODUCT4,201451,2855
A02,PRODUCT16,201451,2
A02,PRODUCT59,201451,68792
A02,PRODUCT34,201451,25061
A02,PRODUCT47,201451,792
A02,PRODUCT60,201451,3
A02,PRODUCT56,201451,155
A02,PRODUCT57,201451,84
A02,PRODUCT12,201451,7827
A02,PRODUCT1,201451,179
A02,PRODUCT33,201451,1334
A02,PRODUCT14,201451,1339
A02,PRODUCT62,201451,369
A02,PRODUCT16,201438,0
A02,PRODUCT59,201438,40075
A02,PRODUCT34,201438,18745
A02,PRODUCT47,201438,1217
A02,PRODUCT60,201438,10
A02,PRODUCT56,201438,168
A02,PRODUCT57,201438,59
A02,PRODUCT12,201438,8404
A02,PRODUCT1,201438,62
A02,PRODUCT33,201438,1689
A02,PRODUCT14,201438,1946
A02,PRODUCT62,201438,725
A01,PRODUCT2,201429,407
A01,PRODUCT6,201429,0
A01,PRODUCT58,201429,11825
A01,PRODUCT63,201429,46488
A01,PRODUCT15,201429,5735
A01,PRODUCT4,201429,13530
A01,PRODUCT16,201429,988
A01,PRODUCT2,201504,504
A01,PRODUCT6,201504,660
A01,PRODUCT58,201504,13251
A01,PRODUCT63,201504,36028
A01,PRODUCT15,201504,4221
A01,PRODUCT4,201504,15861
A01,PRODUCT16,201504,822
A01,PRODUCT59,201504,458431
A01,PRODUCT34,201504,85253
A01,PRODUCT7,201504,1532
A01,PRODUCT75,201504,28753
A01,PRODUCT8,201504,197
A01,PRODUCT19,201504,3123
A01,PRODUCT20,201504,20
A01,PRODUCT47,201504,4799
A01,PRODUCT60,201504,-1
A01,PRODUCT56,201504,4249
A01,PRODUCT57,201504,7423
A01,PRODUCT12,201504,137162
A01,PRODUCT1,201504,8347
A01,PRODUCT33,201504,7695
A01,PRODUCT14,201504,13345
A01,PRODUCT62,201504,11259
A02,PRODUCT2,201504,2820
A02,PRODUCT6,201504,0
A02,PRODUCT58,201504,644
A02,PRODUCT63,201504,2178
A02,PRODUCT4,201504,709
A02,PRODUCT16,201504,4
A02,PRODUCT59,201504,40822
A02,PRODUCT34,201504,12326
A02,PRODUCT59,201428,29640
A02,PRODUCT34,201428,12690
A02,PRODUCT47,201428,1497
A02,PRODUCT60,201428,53
A02,PRODUCT56,201428,141
A02,PRODUCT57,201428,61
A02,PRODUCT12,201428,4465
A02,PRODUCT1,201428,94
A02,PRODUCT33,201428,1854
A02,PRODUCT14,201428,1950
A02,PRODUCT62,201428,655
A01,PRODUCT2,201439,304
A01,PRODUCT6,201439,9
A01,PRODUCT58,201439,9565
A01,PRODUCT63,201439,32854
A01,PRODUCT15,201439,3679
A01,PRODUCT4,201439,13437
A01,PRODUCT16,201439,934
A01,PRODUCT59,201439,472145
A01,PRODUCT34,201439,94089
A01,PRODUCT7,201439,971
A01,PRODUCT75,201439,30425
A01,PRODUCT8,201439,208
A01,PRODUCT19,201439,6635
A01,PRODUCT20,201439,65
A01,PRODUCT47,201439,5794
A01,PRODUCT60,201439,-1
A01,PRODUCT56,201439,4564
A01,PRODUCT57,201439,7278
A01,PRODUCT12,201439,112610
A01,PRODUCT1,201439,7005
A01,PRODUCT33,201439,7462
A01,PRODUCT14,201439,9587
A01,PRODUCT62,201439,6845
A02,PRODUCT2,201439,2669
A02,PRODUCT6,201439,0
A02,PRODUCT58,201439,1045
A02,PRODUCT63,201439,2508
A02,PRODUCT4,201439,3128
A02,PRODUCT16,201439,0
A02,PRODUCT59,201439,44016
A02,PRODUCT34,201439,20991
A02,PRODUCT47,201439,1115
A02,PRODUCT60,201439,9
A02,PRODUCT56,201439,172
A02,PRODUCT57,201439,64
A02,PRODUCT12,201439,8366
A02,PRODUCT1,201439,91
A02,PRODUCT33,201439,1610
A02,PRODUCT14,201439,1743
A02,PRODUCT62,201439,653
A01,PRODUCT2,201442,228
A01,PRODUCT6,201442,0
A01,PRODUCT58,201442,9911
A01,PRODUCT63,201442,32536
A01,PRODUCT15,201442,4411
A01,PRODUCT4,201442,13191
A01,PRODUCT16,201442,1026
A01,PRODUCT2,201443,476
A01,PRODUCT6,201443,70
A01,PRODUCT58,201443,10304
A01,PRODUCT63,201443,29781
A01,PRODUCT15,201443,3575
A01,PRODUCT4,201443,12703
A01,PRODUCT16,201443,843
A01,PRODUCT59,201443,630467
A01,PRODUCT34,201443,88059
A01,PRODUCT7,201443,2533
A01,PRODUCT75,201443,32300
A01,PRODUCT8,201443,125
A01,PRODUCT19,201443,2022
A01,PRODUCT20,201443,30
A01,PRODUCT47,201443,4691
A01,PRODUCT60,201443,0
A01,PRODUCT56,201443,4027
A01,PRODUCT57,201443,7136
A01,PRODUCT12,201443,111227
A01,PRODUCT1,201443,6270
A01,PRODUCT33,201443,8082
A01,PRODUCT14,201443,8647
A01,PRODUCT62,201443,5278
A02,PRODUCT2,201443,5588
A02,PRODUCT6,201443,0
A02,PRODUCT58,201443,914
A02,PRODUCT63,201443,1526
A01,PRODUCT2,201533,20109
A01,PRODUCT6,201533,638
A01,PRODUCT58,201533,9972
A01,PRODUCT63,201533,55736
A01,PRODUCT15,201533,4886
A01,PRODUCT4,201533,18061
A01,PRODUCT16,201533,1134
A01,PRODUCT59,201533,679332
A01,PRODUCT34,201533,75192
A01,PRODUCT7,201533,1245
A01,PRODUCT75,201533,32589
A01,PRODUCT8,201533,237
A01,PRODUCT19,201533,4195
A01,PRODUCT20,201533,48
A01,PRODUCT47,201533,7096
A01,PRODUCT60,201533,-1
A01,PRODUCT56,201533,5561
A01,PRODUCT57,201533,6477
A01,PRODUCT12,201533,150105
A01,PRODUCT1,201533,4714
A01,PRODUCT33,201533,7266
A01,PRODUCT14,201533,13769
A01,PRODUCT62,201533,10969
A02,PRODUCT2,201533,5182
A02,PRODUCT6,201533,3007
A02,PRODUCT58,201533,455
A02,PRODUCT63,201533,1492
A02,PRODUCT4,201533,1345
A02,PRODUCT16,201533,17
A02,PRODUCT59,201533,57211
A02,PRODUCT34,201533,14201
A02,PRODUCT47,201533,787
A02,PRODUCT60,201533,0
A02,PRODUCT56,201533,238
A02,PRODUCT57,201533,67
A02,PRODUCT12,201533,8098
A02,PRODUCT1,201533,261
A02,PRODUCT33,201533,1276
A02,PRODUCT14,201533,1448
A02,PRODUCT62,201533,626
A02,PRODUCT63,201445,1552
A02,PRODUCT4,201445,906
A02,PRODUCT16,201445,0
A02,PRODUCT59,201445,41541
A02,PRODUCT34,201445,12901
A02,PRODUCT47,201445,854
A02,PRODUCT60,201445,3
A02,PRODUCT56,201445,155
A02,PRODUCT57,201445,56
A02,PRODUCT12,201445,5646
A02,PRODUCT1,201445,88
A02,PRODUCT33,201445,1539
A02,PRODUCT14,201445,1745
A02,PRODUCT62,201445,631
A01,PRODUCT59,201442,594911
A01,PRODUCT34,201442,84499
A01,PRODUCT7,201442,1337
A01,PRODUCT75,201442,33117
A01,PRODUCT8,201442,137
A01,PRODUCT19,201442,2240
A01,PRODUCT20,201442,3
A01,PRODUCT47,201442,7057
A01,PRODUCT60,201442,-1
A01,PRODUCT56,201442,4849
A01,PRODUCT57,201442,7361
A01,PRODUCT12,201442,112298
A01,PRODUCT1,201442,5676
A01,PRODUCT33,201442,8082
A01,PRODUCT14,201442,9785
A01,PRODUCT62,201442,6051
A02,PRODUCT2,201442,4024
A02,PRODUCT6,201442,-1
A02,PRODUCT58,201442,1388
A02,PRODUCT63,201442,1670
A02,PRODUCT4,201442,817
A02,PRODUCT16,201442,0
A02,PRODUCT59,201442,32974
A02,PRODUCT34,201442,15852
A02,PRODUCT47,201442,1240
A02,PRODUCT60,201442,7
A02,PRODUCT56,201442,181
A02,PRODUCT57,201442,65
A02,PRODUCT12,201442,5998
A02,PRODUCT1,201442,116
A02,PRODUCT33,201442,1769
A02,PRODUCT14,201442,2007
A02,PRODUCT62,201442,802
A02,PRODUCT6,201448,0
A02,PRODUCT58,201448,1805
A02,PRODUCT63,201448,2850
A02,PRODUCT4,201448,7564
A02,PRODUCT16,201448,0
A02,PRODUCT59,201448,69008
A02,PRODUCT34,201448,35080
A02,PRODUCT47,201448,2656
A02,PRODUCT60,201448,3
A02,PRODUCT56,201448,200
A02,PRODUCT57,201448,57
A02,PRODUCT12,201448,18070
A02,PRODUCT1,201448,210
A02,PRODUCT33,201448,2981
A02,PRODUCT14,201448,3266
A02,PRODUCT62,201448,821
A01,PRODUCT2,201431,419
A01,PRODUCT6,201431,0
A01,PRODUCT58,201431,12235
A01,PRODUCT63,201431,43547
A01,PRODUCT15,201431,4381
A01,PRODUCT4,201431,14911
A01,PRODUCT16,201431,1018
A01,PRODUCT59,201431,519938
A01,PRODUCT34,201431,96530
A01,PRODUCT7,201431,1449
A01,PRODUCT75,201431,35098
A01,PRODUCT8,201431,238
A01,PRODUCT19,201431,4001
A01,PRODUCT20,201431,40
A01,PRODUCT47,201431,5426
A01,PRODUCT60,201431,-4
A01,PRODUCT56,201431,4573
A01,PRODUCT57,201431,7934
A01,PRODUCT12,201431,122777
A01,PRODUCT1,201431,8149
A01,PRODUCT33,201431,7026
A01,PRODUCT14,201431,10063
A01,PRODUCT62,201431,6862
A02,PRODUCT2,201431,3049
A02,PRODUCT6,201431,0
A02,PRODUCT58,201431,1092
A02,PRODUCT63,201431,1237
A02,PRODUCT4,201431,968
A02,PRODUCT16,201431,0
A02,PRODUCT59,201431,30988
A02,PRODUCT34,201431,14799
A02,PRODUCT47,201431,1052
A02,PRODUCT60,201431,70
A02,PRODUCT56,201431,141
A02,PRODUCT57,201431,55
A02,PRODUCT12,201431,4946
A02,PRODUCT1,201431,97
A02,PRODUCT33,201431,1730
A02,PRODUCT14,201431,1883
A02,PRODUCT62,201431,678
A01,PRODUCT2,201449,793
A01,PRODUCT6,201449,30
A01,PRODUCT58,201449,18008
A01,PRODUCT63,201449,129677
A01,PRODUCT15,201449,9339
A01,PRODUCT4,201449,49926
A01,PRODUCT16,201449,1956
A01,PRODUCT59,201449,723810
A01,PRODUCT34,201449,183826
A01,PRODUCT7,201449,1039
A01,PRODUCT75,201449,47800
A01,PRODUCT8,201449,143
A01,PRODUCT19,201449,2231
A01,PRODUCT20,201449,21
A01,PRODUCT47,201449,28679
A01,PRODUCT60,201449,0
A01,PRODUCT56,201449,5242
A01,PRODUCT57,201449,6735
A01,PRODUCT12,201449,455488
A01,PRODUCT1,201449,13068
A01,PRODUCT33,201449,21373
A01,PRODUCT14,201449,27594
A01,PRODUCT62,201449,12845
A02,PRODUCT2,201449,6954
A02,PRODUCT6,201449,0
A02,PRODUCT58,201449,2424
A02,PRODUCT63,201449,2811
A02,PRODUCT4,201449,3313
A02,PRODUCT16,201449,1
A02,PRODUCT59,201449,48708
A02,PRODUCT34,201449,24949
A02,PRODUCT47,201449,1476
A02,PRODUCT60,201449,5
A02,PRODUCT56,201449,137
A02,PRODUCT57,201449,48
A02,PRODUCT12,201449,8819
A02,PRODUCT1,201449,147
A02,PRODUCT33,201449,1852
A02,PRODUCT14,201449,1987
A02,PRODUCT62,201449,604
A02,PRODUCT12,201541,8832
A02,PRODUCT1,201541,209
A02,PRODUCT33,201541,1614
A02,PRODUCT14,201541,1927
A02,PRODUCT62,201541,760
A01,PRODUCT2,201440,330
A01,PRODUCT6,201440,0
A01,PRODUCT2,201438,308
A01,PRODUCT6,201438,0
A01,PRODUCT58,201438,10611
A01,PRODUCT63,201438,34787
A01,PRODUCT15,201438,5168
A01,PRODUCT4,201438,18037
A01,PRODUCT16,201438,1168
A01,PRODUCT59,201438,473356
A01,PRODUCT34,201438,86327
A01,PRODUCT7,201438,1197
A01,PRODUCT75,201438,33366
A01,PRODUCT8,201438,252
A01,PRODUCT19,201438,3600
A01,PRODUCT20,201438,38
A01,PRODUCT47,201438,4984
A01,PRODUCT60,201438,1
A01,PRODUCT56,201438,4690
A01,PRODUCT57,201438,7214
A01,PRODUCT12,201438,124227
A01,PRODUCT1,201438,9639
A01,PRODUCT33,201438,7079
A01,PRODUCT14,201438,9144
A01,PRODUCT62,201438,6126
A02,PRODUCT2,201438,2757
A02,PRODUCT6,201438,0
A02,PRODUCT58,201438,1260
A02,PRODUCT63,201438,1938
A02,PRODUCT4,201438,3545
A01,PRODUCT2,201446,233
A01,PRODUCT6,201446,31
A01,PRODUCT58,201446,18903
A01,PRODUCT63,201446,40137
A01,PRODUCT15,201446,5013
A01,PRODUCT4,201446,16729
A01,PRODUCT16,201446,1035
A01,PRODUCT59,201446,571373
A01,PRODUCT34,201446,70759
A01,PRODUCT7,201446,877
A01,PRODUCT75,201446,25127
A01,PRODUCT8,201446,109
A01,PRODUCT19,201446,1936
A01,PRODUCT20,201446,50
A01,PRODUCT47,201446,21439
A01,PRODUCT60,201446,-1
A01,PRODUCT56,201446,4559
A01,PRODUCT57,201446,7821
A01,PRODUCT12,201446,131289
A01,PRODUCT1,201446,7667
A01,PRODUCT33,201446,17806
A01,PRODUCT14,201446,23362
A01,PRODUCT62,201446,12781
A02,PRODUCT2,201446,6338
A02,PRODUCT6,201446,0
A02,PRODUCT58,201446,698
A02,PRODUCT63,201446,1807
A02,PRODUCT4,201446,1126
A02,PRODUCT16,201446,2
A02,PRODUCT59,201446,40047
A02,PRODUCT34,201446,10048
A02,PRODUCT47,201446,643
A02,PRODUCT60,201446,6
A02,PRODUCT56,201446,152
A02,PRODUCT57,201446,67
A02,PRODUCT12,201446,6439
A02,PRODUCT1,201446,105
A02,PRODUCT33,201446,1634
A02,PRODUCT14,201446,1876
A02,PRODUCT62,201446,744
A01,PRODUCT58,201440,9723
A01,PRODUCT63,201440,37127
A01,PRODUCT15,201440,4398
A01,PRODUCT4,201440,14394
A01,PRODUCT16,201440,1363
A01,PRODUCT59,201440,476714
A01,PRODUCT34,201440,82360
A01,PRODUCT58,201540,13432
A01,PRODUCT63,201540,40589
A01,PRODUCT15,201540,4942
A01,PRODUCT4,201540,18175
A01,PRODUCT16,201540,1485
A01,PRODUCT59,201540,647135
A01,PRODUCT34,201540,65614
A01,PRODUCT7,201540,2771
A01,PRODUCT75,201540,41317
A01,PRODUCT8,201540,215
A01,PRODUCT19,201540,4987
A01,PRODUCT20,201540,111
A01,PRODUCT47,201540,6537
A01,PRODUCT60,201540,0
A01,PRODUCT56,201540,5015
A01,PRODUCT57,201540,5988
A01,PRODUCT12,201540,139629
A01,PRODUCT1,201540,4760
A01,PRODUCT33,201540,7798
A01,PRODUCT14,201540,12760
A01,PRODUCT62,201540,8842
A02,PRODUCT2,201540,6693
A02,PRODUCT6,201540,0
A02,PRODUCT58,201540,248
A02,PRODUCT63,201540,1952
A02,PRODUCT4,201540,1631
A02,PRODUCT16,201540,9
A02,PRODUCT59,201540,59457
A02,PRODUCT34,201540,13641
A02,PRODUCT47,201540,1039
A02,PRODUCT60,201540,-1
A02,PRODUCT56,201540,256
A02,PRODUCT57,201540,82
A02,PRODUCT12,201540,7895
A02,PRODUCT1,201540,302
A02,PRODUCT33,201540,1255
A02,PRODUCT14,201540,1589
A02,PRODUCT62,201540,780
A01,PRODUCT2,201623,37449
A01,PRODUCT6,201623,174
A01,PRODUCT58,201623,65547
A01,PRODUCT63,201623,40258
A01,PRODUCT15,201623,4050
A01,PRODUCT4,201623,23208
A01,PRODUCT16,201623,1263
A01,PRODUCT59,201623,768124
A01,PRODUCT34,201623,100791
A01,PRODUCT7,201623,2632
A01,PRODUCT75,201623,27044
A01,PRODUCT8,201623,74
A01,PRODUCT19,201623,4666
A01,PRODUCT20,201623,55
A01,PRODUCT47,201623,12408
A01,PRODUCT60,201623,1
A01,PRODUCT56,201623,6482
A01,PRODUCT57,201623,5554
A01,PRODUCT12,201623,161983
A01,PRODUCT1,201623,1639
A01,PRODUCT33,201623,11322
A01,PRODUCT14,201623,19811
A01,PRODUCT62,201623,12768
A02,PRODUCT2,201623,7396
A02,PRODUCT6,201623,4
A02,PRODUCT58,201623,2010
A02,PRODUCT63,201623,2506
A02,PRODUCT4,201623,1468
A02,PRODUCT16,201623,19
A02,PRODUCT59,201623,73346
A02,PRODUCT34,201623,12100
A02,PRODUCT47,201623,1663
A02,PRODUCT60,201623,-1
A02,PRODUCT56,201623,318
A02,PRODUCT57,201623,116
A02,PRODUCT12,201623,9144
A02,PRODUCT1,201623,129
A02,PRODUCT33,201623,2002
A02,PRODUCT14,201623,2150
A02,PRODUCT62,201623,1159
A01,PRODUCT2,201546,27308
A01,PRODUCT6,201546,-6
A01,PRODUCT58,201546,13016
A01,PRODUCT63,201546,33007
A01,PRODUCT15,201546,3899
A01,PRODUCT4,201546,21773
A01,PRODUCT16,201546,1971
A01,PRODUCT59,201546,644949
A01,PRODUCT34,201546,69273
A01,PRODUCT7,201546,877
A01,PRODUCT75,201546,35392
A01,PRODUCT8,201546,74
A01,PRODUCT19,201546,3235
A01,PRODUCT20,201546,50
A01,PRODUCT47,201546,23063
A01,PRODUCT60,201546,0
A01,PRODUCT56,201546,6581
A01,PRODUCT57,201546,6107
A01,PRODUCT12,201546,184242
A01,PRODUCT1,201546,6310
A01,PRODUCT33,201546,16652
A01,PRODUCT14,201546,32530
A01,PRODUCT62,201546,22416
A02,PRODUCT2,201546,5682
A02,PRODUCT6,201546,0
A02,PRODUCT58,201546,607
A02,PRODUCT63,201546,2833
A02,PRODUCT4,201546,1884
A02,PRODUCT16,201546,15
A02,PRODUCT59,201546,58556
A02,PRODUCT34,201546,14412
A02,PRODUCT47,201546,599
A02,PRODUCT60,201546,-1
A02,PRODUCT56,201546,252
A02,PRODUCT57,201546,96
A02,PRODUCT12,201546,10896
A02,PRODUCT1,201546,334
A02,PRODUCT33,201546,1393
A02,PRODUCT14,201546,1411
A02,PRODUCT62,201546,474
A01,PRODUCT2,201528,21223
A01,PRODUCT6,201528,109
A01,PRODUCT58,201528,7525
A01,PRODUCT63,201528,40381
A01,PRODUCT15,201528,3584
A01,PRODUCT4,201528,19646
A01,PRODUCT16,201528,1262
A01,PRODUCT59,201528,587529
A01,PRODUCT34,201528,76899
A01,PRODUCT7,201528,1582
A01,PRODUCT75,201528,22311
A01,PRODUCT8,201528,145
A01,PRODUCT19,201528,3006
A01,PRODUCT20,201528,13
A01,PRODUCT47,201528,23941
A01,PRODUCT60,201528,0
A01,PRODUCT56,201528,8363
A01,PRODUCT57,201528,6419
A01,PRODUCT12,201528,142598
A01,PRODUCT1,201528,6981
A01,PRODUCT33,201528,17646
A01,PRODUCT14,201528,30723
A01,PRODUCT62,201528,19359
A02,PRODUCT2,201528,7037
A02,PRODUCT6,201528,0
A02,PRODUCT58,201528,249
A02,PRODUCT63,201528,2111
A02,PRODUCT4,201528,1433
A02,PRODUCT16,201528,10
A02,PRODUCT59,201528,58472
A02,PRODUCT34,201528,11671
A02,PRODUCT47,201528,1073
A02,PRODUCT60,201528,1
A02,PRODUCT56,201528,262
A02,PRODUCT57,201528,59
A02,PRODUCT12,201528,7327
A02,PRODUCT1,201528,19
A02,PRODUCT33,201528,1338
A02,PRODUCT14,201528,1487
A02,PRODUCT62,201528,586
A01,PRODUCT2,201550,38611
A01,PRODUCT6,201550,12
A01,PRODUCT58,201550,32500
A01,PRODUCT63,201550,62188
A01,PRODUCT15,201550,6771
A01,PRODUCT4,201550,36527
A01,PRODUCT16,201550,2346
A01,PRODUCT59,201550,752613
A01,PRODUCT34,201550,156667
A01,PRODUCT7,201550,1911
A01,PRODUCT75,201550,37016
A01,PRODUCT8,201550,446
A01,PRODUCT19,201550,3133
A01,PRODUCT20,201550,95
A01,PRODUCT47,201550,9388
A01,PRODUCT60,201550,0
A01,PRODUCT56,201550,6408
A01,PRODUCT57,201550,6059
A01,PRODUCT12,201550,294579
A01,PRODUCT1,201550,10117
A01,PRODUCT33,201550,9347
A01,PRODUCT14,201550,19492
A01,PRODUCT62,201550,14795
A02,PRODUCT2,201550,8862
A02,PRODUCT6,201550,0
A02,PRODUCT58,201550,1217
A02,PRODUCT63,201550,5269
A02,PRODUCT4,201550,3929
A02,PRODUCT16,201550,50
A02,PRODUCT59,201550,49501
A02,PRODUCT34,201550,19344
A02,PRODUCT47,201550,399
A02,PRODUCT60,201550,0
A02,PRODUCT56,201550,220
A02,PRODUCT57,201550,58
A02,PRODUCT12,201550,11160
A02,PRODUCT1,201550,632
A02,PRODUCT33,201550,927
A02,PRODUCT14,201550,923
A02,PRODUCT62,201550,450
A01,PRODUCT2,201604,24662
A01,PRODUCT6,201604,26
A01,PRODUCT58,201604,30046
A01,PRODUCT63,201604,43430
A01,PRODUCT15,201604,4161
A01,PRODUCT2,201620,42899
A01,PRODUCT6,201620,117
A01,PRODUCT58,201620,23531
A01,PRODUCT63,201620,37743
A01,PRODUCT15,201620,3703
A01,PRODUCT4,201620,17198
A01,PRODUCT16,201620,1367
A01,PRODUCT59,201620,695859
A01,PRODUCT34,201620,89623
A01,PRODUCT7,201620,3097
A01,PRODUCT75,201620,28755
A01,PRODUCT8,201620,166
A01,PRODUCT19,201620,4832
A01,PRODUCT20,201620,55
A01,PRODUCT47,201620,10417
A01,PRODUCT60,201620,1
A01,PRODUCT56,201620,6266
A01,PRODUCT57,201620,5281
A01,PRODUCT12,201620,160913
A01,PRODUCT1,201620,2195
A01,PRODUCT33,201620,9853
A01,PRODUCT14,201620,16846
A01,PRODUCT62,201620,11440
A02,PRODUCT2,201620,5562
A02,PRODUCT6,201620,3
A02,PRODUCT58,201620,1227
A02,PRODUCT63,201620,1766
A02,PRODUCT4,201620,1171
A02,PRODUCT16,201620,7
A02,PRODUCT59,201620,56378
A02,PRODUCT34,201620,9409
A02,PRODUCT47,201620,1366
A02,PRODUCT60,201620,-1
A02,PRODUCT56,201620,568
A02,PRODUCT57,201620,139
A02,PRODUCT12,201620,6485
A02,PRODUCT1,201620,96
A02,PRODUCT33,201620,2416
A02,PRODUCT14,201620,2241
A02,PRODUCT62,201620,1117
A01,PRODUCT2,201553,29701
A01,PRODUCT6,201553,36
A01,PRODUCT58,201553,42181
A01,PRODUCT63,201553,60731
A01,PRODUCT15,201553,5409
A01,PRODUCT4,201553,22298
A01,PRODUCT16,201553,1061
A01,PRODUCT59,201553,757241
A01,PRODUCT34,201553,188809
A01,PRODUCT7,201553,2864
A01,PRODUCT75,201553,19364
A01,PRODUCT8,201553,128
A01,PRODUCT19,201553,2716
A01,PRODUCT20,201553,114
A01,PRODUCT47,201553,10082
A01,PRODUCT60,201553,1
A01,PRODUCT56,201553,6091
A01,PRODUCT57,201553,6243
A01,PRODUCT12,201553,232523
A01,PRODUCT1,201553,6333
A01,PRODUCT33,201553,14573
A01,PRODUCT14,201553,24082
A01,PRODUCT62,201553,17001
A02,PRODUCT2,201553,7717
A02,PRODUCT6,201553,0
A02,PRODUCT58,201553,2892
A02,PRODUCT63,201553,3258
A02,PRODUCT4,201553,6873
A02,PRODUCT16,201553,54
A02,PRODUCT59,201553,66104
A02,PRODUCT34,201553,40351
A02,PRODUCT47,201553,1784
A02,PRODUCT60,201553,0
A02,PRODUCT56,201553,301
A02,PRODUCT57,201553,84
A02,PRODUCT12,201553,23108
A02,PRODUCT1,201553,490
A02,PRODUCT33,201553,2049
A02,PRODUCT14,201553,2343
A02,PRODUCT62,201553,789
A01,PRODUCT2,201622,42732
A01,PRODUCT6,201622,311
A01,PRODUCT58,201622,28695
A01,PRODUCT63,201622,42620
A01,PRODUCT15,201622,5149
A01,PRODUCT4,201622,24686
A01,PRODUCT16,201622,1784
A01,PRODUCT59,201622,817878
A01,PRODUCT34,201622,88141
A01,PRODUCT7,201622,3028
A01,PRODUCT75,201622,24318
A01,PRODUCT8,201622,160
A01,PRODUCT2,201544,27837
A01,PRODUCT6,201544,-24
A01,PRODUCT58,201544,9448
A01,PRODUCT63,201544,26882
A01,PRODUCT15,201544,2628
A01,PRODUCT4,201544,9519
A01,PRODUCT16,201544,1283
A01,PRODUCT59,201544,623132
A01,PRODUCT34,201544,90011
A01,PRODUCT7,201544,1712
A01,PRODUCT75,201544,32390
A01,PRODUCT8,201544,208
A01,PRODUCT19,201544,3787
A01,PRODUCT20,201544,31
A01,PRODUCT47,201544,4447
A01,PRODUCT60,201544,0
A01,PRODUCT56,201544,3080
A01,PRODUCT57,201544,5134
A01,PRODUCT12,201544,133493
A01,PRODUCT1,201544,5086
A01,PRODUCT33,201544,4092
A01,PRODUCT14,201544,9463
A01,PRODUCT62,201544,7975
A02,PRODUCT2,201544,6869
A02,PRODUCT6,201544,6000
A02,PRODUCT58,201544,538
A02,PRODUCT63,201544,2363
A02,PRODUCT4,201544,1471
